payload_id,name,year,type,mass_kg,orbit,owner_country,design_lifetime_years,operational_status,is_crewed,dry_mass_kg,power_watts,commercial
PL0006857,Progress-85,2005,Communications,172.1,LEO,Other,5.0,Operational,0,98.8,1239.0,1
PL0006858,Teledesic-54,2008,Earth Observation,438.0,GEO,Russia,5.0,Retired,0,277.1,310.0,1
PL0006859,Molniya-25,1991,Earth Observation,1233.4,SSO,China,15.0,Retired,0,961.5,1041.0,1
PL0006860,O3b-47,2017,Military,2047.2,ISS,USA,5.0,Retired,0,1542.2,1368.0,0
PL0006861,Meteosat-1,2015,Cargo Resupply,131.7,HEO,Europe,,Operational,0,100.4,969.0,0
PL0006862,SPOT-60,1999,Navigation,424.0,GTO,USA,30.0,Operational,0,256.1,1908.0,0
PL0006863,Envisat-15,1975,Communications,134.6,GEO,Russia,5.0,Operational,0,77.8,192.0,1
PL0006864,Soyuz-60,1972,Communications,399.9,MEO,China,9.0,Retired,0,318.3,753.0,1
PL0006865,GOES-15,2016,Earth Observation,74.8,LEO,USA,7.0,Operational,0,45.3,374.0,1
PL0006866,TESS-2,2009,Communications,119.3,HEO,Russia,6.0,Retired,0,95.0,534.0,1
PL0006867,Hubble-15,1978,Weather,127.9,LEO,USA,1.0,Operational,0,95.3,2382.0,0
PL0006868,HTV-90,1980,Communications,1513.7,SSO,USA,6.0,Failed,0,1033.3,470.0,1
PL0006869,Tiangong-96,1960,Scientific,157.3,ISS,USA,11.0,Decayed,0,124.1,295.0,0
PL0006870,Mars Odyssey-81,1987,Scientific,1573.3,SSO,USA,7.0,Operational,0,944.6,3044.0,0
PL0006871,Mir Module-13,1990,Communications,65.9,GEO,Europe,13.0,Failed,0,48.5,3922.0,1
PL0006872,Tiangong-35,1992,Earth Observation,103.0,TLI,China,4.0,Decayed,0,78.9,126.0,1
PL0006873,Juno-56,1987,Technology Demo,56.9,Interplanetary,USA,11.0,Decayed,0,33.5,2595.0,1
PL0006874,Himawari-88,1992,Military,42.4,GTO,Russia,16.0,Decayed,0,26.4,407.0,0
PL0006875,Pleiades-31,1995,Communications,206.4,MEO,Europe,8.0,Operational,0,153.8,2251.0,1
PL0006876,Sentinel-12,1990,Earth Observation,557.6,ISS,India,4.0,Retired,0,327.3,36.0,1
PL0006877,Pleiades-65,2002,Weather,669.9,ISS,India,2.0,Retired,0,469.5,1365.0,0
PL0006878,Express-76,1973,Weather,164.0,Suborbital,Japan,6.0,Retired,0,99.6,282.0,0
PL0006879,OneWeb-85,2018,Military,129.2,GTO,China,16.0,Operational,0,71.3,330.0,0
PL0006880,ISS Module-8,2019,Military,164.0,HEO,India,7.0,Retired,0,100.5,260.0,0
PL0006881,Curiosity-31,2010,Communications,108.0,LEO,USA,5.0,Operational,0,63.9,546.0,1
PL0006882,Cassini-56,1975,Earth Observation,83.1,LEO,USA,5.0,Operational,0,64.1,1513.0,1
PL0006883,Chandra-46,1997,Navigation,1118.3,LEO,China,9.0,Operational,0,873.1,448.0,0
PL0006884,SPOT-37,1981,Navigation,128.7,HEO,China,11.0,Operational,0,85.2,1450.0,0
PL0006885,Envisat-80,2000,Military,152.2,LEO,USA,4.0,Failed,0,112.3,899.0,0
PL0006886,Himawari-85,2003,Earth Observation,1167.2,MEO,USA,2.0,Operational,0,723.5,211.0,1
PL0006887,HTV-90,1966,Technology Demo,105.7,Interplanetary,China,6.0,Operational,0,75.6,383.0,1
PL0006888,Teledesic-58,1991,Military,190.8,TLI,USA,23.0,Operational,0,140.8,270.0,0
PL0006889,Pioneer-73,2013,Scientific,6187.0,TLI,Other,8.0,Operational,0,4158.4,493.0,0
PL0006890,NAVSTAR-97,2011,Communications,11.5,SSO,India,11.0,Decayed,0,6.7,555.0,1
PL0006891,Cosmos-84,1981,Military,320.4,MEO,USA,5.0,Operational,0,199.0,772.0,0
PL0006892,ATV-56,2012,Earth Observation,267.2,HEO,USA,9.0,Retired,0,172.8,1703.0,1
PL0006893,NAVSTAR-43,1973,Communications,185.8,ISS,Russia,6.0,Operational,0,143.4,1887.0,1
PL0006894,SES-51,2000,Military,1526.2,Interplanetary,USA,5.0,Operational,0,1206.3,2323.0,0
PL0006895,Meteosat-77,2002,Space Station,1056.4,GTO,China,6.0,Decayed,0,686.3,1166.0,0
PL0006896,Voyager-22,1992,Technology Demo,95.7,GTO,USA,8.0,Operational,0,65.9,381.0,1
PL0006897,Starlink-75,1972,Navigation,51.6,MEO,China,5.0,Retired,0,41.0,704.0,0
PL0006898,Astra-68,1990,Cubesat,12.7,LEO,USA,3.0,Operational,0,9.4,2504.0,1
PL0006899,ATV-11,1961,Scientific,1778.8,SSO,Russia,3.0,Operational,0,1085.2,40.0,0
PL0006900,Cassini-39,1961,Navigation,41.9,Suborbital,Other,8.0,Retired,0,29.7,237.0,0
PL0006901,ISS Module-14,2003,Scientific,373.5,SSO,USA,7.0,Operational,0,259.8,1100.0,0
PL0006902,Chandra-1,2011,Military,295.1,Interplanetary,USA,18.0,Decayed,0,216.6,723.0,0
PL0006903,Teledesic-82,2012,Space Station,172.0,Suborbital,Russia,2.0,Operational,0,109.6,454.0,0
PL0006904,Progress-42,1957,Communications,60.7,MEO,Other,5.0,Operational,0,47.2,1526.0,1
PL0006905,Intelsat-82,1975,Military,728.8,Interplanetary,Other,3.0,Operational,0,518.3,1903.0,0
PL0006906,Landsat-77,1982,Communications,212.4,Suborbital,Other,16.0,Retired,0,124.0,995.0,1
PL0006907,OneWeb-42,2014,Communications,1334.1,ISS,Russia,13.0,Retired,0,932.9,110.0,1
PL0006908,Astra-61,2023,Military,280.5,Interplanetary,USA,7.0,Retired,0,181.9,815.0,0
PL0006909,Globalstar-34,2015,Weather,106.3,LEO,Russia,4.0,Retired,0,75.4,441.0,0
PL0006910,OneWeb-71,1992,Military,132.8,MEO,Europe,3.0,Decayed,0,98.3,1281.0,0
PL0006911,Mir Module-13,2013,Communications,150.1,LEO,Other,13.0,Operational,0,85.1,355.0,1
PL0006912,ATV-88,1991,Earth Observation,67.3,Interplanetary,USA,8.0,Decayed,0,39.9,1017.0,1
PL0006913,Progress-44,2008,Communications,328.4,GEO,USA,24.0,Decayed,0,212.5,297.0,1
PL0006914,Envisat-49,1996,Communications,126.6,Interplanetary,Russia,26.0,Failed,0,84.8,602.0,1
PL0006915,Intelsat-58,1982,Navigation,49.8,ISS,China,5.0,Operational,0,29.5,241.0,0
PL0006916,Eutelsat-41,1993,Military,41.3,LEO,USA,3.0,Operational,0,22.8,845.0,0
PL0006917,Skylab-36,2000,Scientific,22.4,LEO,USA,8.0,Operational,0,17.1,914.0,0
PL0006918,Cassini-83,1958,Technology Demo,321.7,ISS,China,4.0,Failed,0,246.1,448.0,1
PL0006919,Himawari-25,1957,Communications,1019.9,SSO,Russia,5.0,Retired,0,562.5,199.0,1
PL0006920,Landsat-46,2013,Communications,95.3,TLI,USA,1.0,Decayed,0,55.2,216.0,1
PL0006921,GPS-24,1982,Earth Observation,282.9,MEO,China,3.0,Operational,0,212.3,422.0,1
PL0006922,Curiosity-88,1972,Military,380.6,Interplanetary,China,27.0,Operational,0,281.4,3406.0,0
PL0006923,Himawari-54,1987,Earth Observation,326.3,HEO,Europe,3.0,Retired,0,201.2,432.0,1
PL0006924,NOAA-40,1967,Debris,836.5,Interplanetary,USA,1.0,Unknown,0,567.4,1744.0,0
PL0006925,Tiangong-14,1977,Communications,144.7,MEO,India,8.0,Operational,0,95.1,1400.0,1
PL0006926,NOAA-53,1993,Scientific,3551.4,GTO,USA,10.0,Retired,0,2214.1,1628.0,0
PL0006927,SES-83,2012,Earth Observation,260.0,GTO,China,16.0,Retired,0,191.4,1428.0,1
PL0006928,Envisat-70,1979,Technology Demo,134.4,HEO,China,8.0,Operational,0,104.1,268.0,1
PL0006929,ATV-37,2019,Military,8.5,LEO,USA,2.0,Retired,0,6.7,473.0,0
PL0006930,O3b-12,1994,Weather,226.9,LEO,China,19.0,Retired,0,179.2,553.0,0
PL0006931,Chandra-65,1968,Communications,435.2,HEO,USA,15.0,Retired,0,270.0,281.0,1
PL0006932,NAVSTAR-73,2006,Weather,127.2,Suborbital,USA,4.0,Retired,0,99.7,333.0,0
PL0006933,NOAA-3,1957,Scientific,274.8,SSO,China,8.0,Retired,0,216.5,2455.0,0
PL0006934,OneWeb-67,1960,Technology Demo,442.8,Suborbital,Japan,5.0,Retired,0,295.0,10945.0,1
PL0006935,Cassini-80,2000,Navigation,68.0,Suborbital,USA,8.0,Operational,0,49.5,701.0,0
PL0006936,Starlink-94,1991,Military,1625.6,GEO,Russia,22.0,Retired,0,1241.7,812.0,0
PL0006937,GPS-63,1974,Cargo Resupply,132.1,MEO,USA,,Retired,0,89.2,2653.0,0
PL0006938,TESS-79,2003,Communications,75.2,ISS,Russia,28.0,Retired,0,50.7,2311.0,1
PL0006939,Meteosat-18,1999,Navigation,870.8,Interplanetary,Other,11.0,Operational,0,613.3,258.0,0
PL0006940,Intelsat-10,1965,Human Transport,161.0,SSO,China,,Operational,1,115.1,4861.0,0
PL0006941,SES-44,1957,Scientific,813.2,GTO,USA,2.0,Retired,0,509.0,715.0,0
PL0006942,Globalstar-10,2023,Military,138.8,SSO,India,5.0,Operational,0,95.8,1322.0,0
PL0006943,Landsat-89,1989,Earth Observation,326.7,ISS,USA,14.0,Retired,0,223.7,212.0,1
PL0006944,GPS-7,1966,Communications,109.3,SSO,USA,7.0,Operational,0,78.7,146.0,1
PL0006945,O3b-35,2010,Earth Observation,56.0,GEO,USA,12.0,Operational,0,42.2,3718.0,1
PL0006946,Envisat-3,1959,Communications,178.4,GEO,China,19.0,Unknown,0,134.9,115.0,1
PL0006947,Mars Odyssey-12,1968,Space Station,264.0,LEO,Europe,6.0,Decayed,0,198.4,584.0,0
PL0006948,Mars Odyssey-29,2003,Navigation,88.4,Suborbital,USA,6.0,Failed,0,59.5,1262.0,0
PL0006949,Perseverance-13,1962,Communications,276.6,ISS,China,10.0,Operational,0,210.7,1166.0,1
PL0006950,Perseverance-62,1981,Technology Demo,777.2,LEO,China,5.0,Retired,0,429.3,283.0,1
PL0006951,Skylab-22,1964,Cargo Resupply,530.6,GTO,China,,Retired,0,366.8,302.0,0
PL0006952,Envisat-73,1979,Technology Demo,582.9,Interplanetary,China,3.0,Operational,0,367.2,149.0,1
PL0006953,TESS-32,1984,Military,320.6,ISS,China,2.0,Retired,0,210.2,599.0,0
PL0006954,Kepler-50,1984,Cargo Resupply,1742.0,Interplanetary,China,,Decayed,0,1201.2,1247.0,0
PL0006955,Mangalyaan-5,1996,Scientific,7.2,GTO,Europe,10.0,Retired,0,5.5,115.0,0
PL0006956,Himawari-61,1977,Scientific,3893.3,GTO,Other,12.0,Retired,0,2525.7,1004.0,0
PL0006957,Teledesic-92,1998,Navigation,106.5,TLI,Russia,11.0,Unknown,0,71.0,653.0,0
PL0006958,Yamal-34,2009,Communications,337.0,HEO,China,3.0,Operational,0,253.1,531.0,1
PL0006959,Hubble-76,2012,Navigation,60.9,GTO,Russia,4.0,Retired,0,44.9,549.0,0
PL0006960,Juno-10,2018,Navigation,2862.6,GTO,Europe,2.0,Retired,0,1649.9,1813.0,0
PL0006961,Curiosity-95,2020,Military,429.7,LEO,China,13.0,Operational,0,309.3,144.0,0
PL0006962,Soyuz-21,2000,Scientific,789.4,Interplanetary,Japan,10.0,Operational,0,480.9,257.0,0
PL0006963,Cassini-63,1961,Navigation,789.1,MEO,Russia,1.0,Operational,0,566.8,397.0,0
PL0006964,Astra-57,2015,Technology Demo,37.8,ISS,India,9.0,Operational,0,29.3,236.0,1
PL0006965,Envisat-19,2017,Military,239.4,TLI,China,10.0,Retired,0,148.5,1057.0,0
PL0006966,Cygnus-51,1984,Communications,158.2,TLI,India,10.0,Operational,0,101.2,1158.0,1
PL0006967,HTV-77,1984,Communications,222.6,GEO,USA,10.0,Failed,0,143.5,157.0,1
PL0006968,Progress-37,1975,Navigation,1099.1,GTO,USA,18.0,Retired,0,770.0,406.0,0
PL0006969,Yamal-35,1982,Navigation,239.9,Suborbital,Russia,6.0,Unknown,0,183.5,813.0,0
PL0006970,Mangalyaan-24,1957,Navigation,688.9,SSO,Russia,10.0,Operational,0,461.9,1127.0,0
PL0006971,Sentinel-41,1977,Technology Demo,313.4,Interplanetary,China,4.0,Retired,0,230.9,663.0,1
PL0006972,Mir Module-45,1966,Earth Observation,572.3,GEO,China,12.0,Operational,0,375.0,807.0,1
PL0006973,Yamal-96,1978,Military,27.3,GEO,USA,8.0,Decayed,0,15.8,1714.0,0
PL0006974,Sentinel-35,2005,Earth Observation,396.6,GTO,China,13.0,Operational,0,227.0,1006.0,1
PL0006975,Molniya-76,1988,Communications,4968.7,SSO,Europe,14.0,Operational,0,3279.5,276.0,1
PL0006976,SPOT-3,1961,Scientific,499.3,HEO,Other,30.0,Operational,0,327.4,882.0,0
PL0006977,HTV-45,2015,Scientific,158.5,GEO,Europe,8.0,Operational,0,114.7,210.0,0
PL0006978,Starlink-4,1979,Technology Demo,147.5,Suborbital,Europe,5.0,Operational,0,85.4,1036.0,1
PL0006979,Chandra-83,1972,Military,1792.7,LEO,Other,3.0,Operational,0,1418.3,796.0,0
PL0006980,Globalstar-5,1958,Navigation,299.3,Interplanetary,Other,3.0,Retired,0,220.4,404.0,0
PL0006981,SPOT-32,2022,Communications,1660.0,HEO,Other,10.0,Retired,0,1024.3,204.0,1
PL0006982,Cygnus-60,1994,Debris,387.8,HEO,Other,3.0,Operational,0,272.5,290.0,0
PL0006983,Meteosat-37,2010,Military,150.2,LEO,USA,6.0,Operational,0,108.0,13888.0,0
PL0006984,TESS-27,2001,Military,102.1,SSO,Other,8.0,Operational,0,75.9,165.0,0
PL0006985,Skylab-30,1997,Military,598.1,TLI,Europe,8.0,Failed,0,475.8,3810.0,0
PL0006986,GOES-32,1988,Military,53.0,TLI,Russia,5.0,Operational,0,35.0,2791.0,0
PL0006987,New Horizons-19,1992,Communications,1451.5,MEO,Other,9.0,Failed,0,882.8,165.0,1
PL0006988,Intelsat-76,1966,Earth Observation,123.8,LEO,Other,30.0,Retired,0,85.4,172.0,1
PL0006989,Voyager-93,2002,Cubesat,332.6,MEO,USA,9.0,Retired,0,244.1,447.0,1
PL0006990,Soyuz-65,2007,Communications,82.5,Interplanetary,Russia,4.0,Retired,0,64.1,2415.0,1
PL0006991,GOES-59,2004,Cargo Resupply,272.0,SSO,USA,,Decayed,0,172.1,74.0,0
PL0006992,Himawari-22,1960,Navigation,251.6,Interplanetary,Other,17.0,Operational,0,168.3,480.0,0
PL0006993,GPS-93,1967,Earth Observation,634.8,Interplanetary,Other,3.0,Retired,0,366.7,201.0,1
PL0006994,OneWeb-36,1980,Navigation,179.1,GEO,Russia,10.0,Unknown,0,101.5,602.0,0
PL0006995,OneWeb-10,1992,Communications,781.3,GEO,China,2.0,Operational,0,474.3,6654.0,1
PL0006996,New Horizons-98,2022,Technology Demo,33.5,GTO,Russia,3.0,Retired,0,20.9,60.0,1
PL0006997,GOES-54,2018,Technology Demo,125.7,Suborbital,USA,9.0,Retired,0,90.2,867.0,1
PL0006998,O3b-21,1982,Human Transport,521.1,ISS,Russia,,Operational,1,415.6,760.0,0
PL0006999,TESS-26,1992,Communications,178.1,Suborbital,Europe,3.0,Decayed,0,111.5,1443.0,1
PL0007000,Chandra-90,1985,Military,681.2,GEO,Europe,8.0,Failed,0,543.1,357.0,0
PL0007001,Iridium-97,2016,Navigation,454.7,HEO,Europe,27.0,Unknown,0,315.8,2907.0,0
PL0007002,Teledesic-40,2007,Technology Demo,161.6,LEO,China,2.0,Failed,0,126.0,1548.0,1
PL0007003,SPOT-17,1966,Navigation,355.5,GEO,USA,19.0,Operational,0,266.0,384.0,0
PL0007004,Skylab-54,2017,Communications,29.8,SSO,Russia,10.0,Operational,0,20.9,426.0,1
PL0007005,TESS-19,2005,Earth Observation,74.3,Suborbital,USA,10.0,Retired,0,52.3,1698.0,1
PL0007006,Landsat-35,1981,Navigation,62.5,HEO,Japan,12.0,Operational,0,47.7,288.0,0
PL0007007,SPOT-9,2020,Earth Observation,244.6,ISS,USA,9.0,Retired,0,153.3,612.0,1
PL0007008,Spitzer-98,1959,Communications,152.0,HEO,USA,6.0,Retired,0,96.5,918.0,1
PL0007009,Spitzer-5,1991,Military,15.1,ISS,China,15.0,Retired,0,10.0,53.0,0
PL0007010,Dragon-74,1994,Scientific,114.1,GTO,USA,5.0,Operational,0,74.9,1502.0,0
PL0007011,Yamal-54,1988,Military,157.0,SSO,Other,12.0,Decayed,0,97.2,1011.0,0
PL0007012,SPOT-96,1959,Military,149.7,LEO,Other,8.0,Retired,0,99.2,76.0,0
PL0007013,SES-35,2012,Communications,1843.5,Suborbital,India,19.0,Retired,0,1320.7,66.0,1
PL0007014,Himawari-53,1986,Communications,213.9,HEO,Russia,9.0,Unknown,0,163.8,1974.0,1
PL0007015,Progress-28,1979,Navigation,681.2,LEO,Russia,4.0,Decayed,0,474.4,867.0,0
PL0007016,Progress-48,2014,Earth Observation,23.3,HEO,Russia,9.0,Operational,0,17.3,643.0,1
PL0007017,GPS-65,2009,Earth Observation,201.6,MEO,Europe,12.0,Retired,0,136.1,2792.0,1
PL0007018,Perseverance-14,1986,Communications,1643.1,ISS,India,5.0,Retired,0,1190.1,889.0,1
PL0007019,Express-79,1976,Space Station,60.5,TLI,Europe,1.0,Operational,0,34.5,140.0,0
PL0007020,Express-3,1985,Technology Demo,613.3,TLI,China,15.0,Retired,0,453.1,1028.0,1
PL0007021,NOAA-29,1992,Earth Observation,352.3,HEO,India,10.0,Operational,0,204.1,1372.0,1
PL0007022,ISS Module-18,1980,Communications,641.9,Interplanetary,Europe,7.0,Retired,0,510.4,976.0,1
PL0007023,ISS Module-71,2021,Space Station,211.6,Suborbital,Japan,4.0,Operational,0,165.4,511.0,0
PL0007024,Globalstar-97,1977,Military,64.2,LEO,Russia,17.0,Decayed,0,47.7,162.0,0
PL0007025,Juno-42,1985,Weather,1997.0,SSO,Russia,9.0,Operational,0,1226.1,724.0,0
PL0007026,Globalstar-86,2012,Military,419.9,MEO,Russia,10.0,Operational,0,268.4,1352.0,0
PL0007027,Intelsat-18,2022,Technology Demo,1355.0,LEO,Japan,2.0,Operational,0,888.4,1066.0,1
PL0007028,Starlink-11,1977,Earth Observation,238.2,GEO,Japan,3.0,Unknown,0,160.8,1270.0,1
PL0007029,Dragon-38,1988,Navigation,826.8,Interplanetary,USA,5.0,Unknown,0,619.7,205.0,0
PL0007030,Cassini-30,1986,Space Station,126.0,MEO,China,6.0,Retired,0,86.1,887.0,0
PL0007031,Kepler-41,1981,Communications,60.0,ISS,China,3.0,Operational,0,35.3,156.0,1
PL0007032,Landsat-16,1974,Technology Demo,1030.3,MEO,USA,6.0,Operational,0,603.9,1252.0,1
PL0007033,Landsat-35,1982,Communications,463.4,GEO,Other,14.0,Operational,0,270.7,691.0,1
PL0007034,Starlink-56,1985,Military,305.7,ISS,USA,3.0,Retired,0,227.0,1394.0,0
PL0007035,Teledesic-38,1981,Navigation,240.9,MEO,USA,5.0,Operational,0,133.4,1205.0,0
PL0007036,SES-38,1998,Scientific,43.0,Interplanetary,Other,9.0,Decayed,0,24.2,695.0,0
PL0007037,Skylab-85,2015,Scientific,29.3,GEO,Other,6.0,Operational,0,16.9,757.0,0
PL0007038,Kepler-52,2024,Military,83.1,LEO,Russia,6.0,Operational,0,64.6,545.0,0
PL0007039,Eutelsat-69,1998,Communications,155.8,MEO,Europe,12.0,Retired,0,91.4,795.0,1
PL0007040,Mir Module-38,1973,Scientific,21.4,HEO,China,9.0,Operational,0,13.2,1427.0,0
PL0007041,Iridium-53,2009,Communications,38.8,TLI,Japan,8.0,Retired,0,27.3,1486.0,1
PL0007042,Pleiades-29,1980,Communications,44.8,GEO,USA,5.0,Operational,0,25.9,1005.0,1
PL0007043,FengYun-31,1978,Communications,1406.7,TLI,Other,5.0,Operational,0,930.6,624.0,1
PL0007044,Astra-37,1957,Earth Observation,2394.3,Suborbital,USA,7.0,Operational,0,1540.3,230.0,1
PL0007045,NAVSTAR-60,1958,Technology Demo,106.3,MEO,USA,3.0,Retired,0,70.0,589.0,1
PL0007046,Yamal-73,1974,Weather,1500.2,GTO,Europe,13.0,Retired,0,1184.2,317.0,0
PL0007047,Molniya-15,1997,Military,240.6,GEO,Europe,30.0,Decayed,0,142.6,867.0,0
PL0007048,Himawari-74,2001,Technology Demo,1561.0,HEO,USA,8.0,Failed,0,1227.6,1015.0,1
PL0007049,Teledesic-45,2015,Technology Demo,2465.2,HEO,USA,5.0,Unknown,0,1723.6,2808.0,1
PL0007050,Cosmos-98,1973,Space Station,128.1,TLI,Europe,8.0,Retired,0,70.5,397.0,0
PL0007051,Juno-97,1958,Navigation,583.0,Suborbital,USA,29.0,Operational,0,362.5,133.0,0
PL0007052,SPOT-98,1969,Navigation,476.5,Suborbital,USA,5.0,Operational,0,354.9,50.0,0
PL0007053,ATV-49,1968,Communications,95.2,SSO,USA,9.0,Operational,0,52.6,588.0,1
PL0007054,Tiangong-84,1985,Scientific,526.5,HEO,Europe,2.0,Operational,0,397.7,226.0,0
PL0007055,Mir Module-61,1958,Scientific,146.9,TLI,USA,13.0,Retired,0,95.6,951.0,0
PL0007056,Juno-43,1961,Scientific,680.8,LEO,USA,10.0,Unknown,0,467.8,950.0,0
PL0007057,Progress-29,1988,Communications,565.6,Suborbital,Europe,10.0,Retired,0,335.6,348.0,1
PL0007058,Mangalyaan-15,2002,Communications,34.2,LEO,China,7.0,Failed,0,20.8,484.0,1
PL0007059,Dragon-19,1974,Military,128.6,ISS,USA,2.0,Operational,0,86.3,452.0,0
PL0007060,Landsat-16,2018,Military,99.9,HEO,Russia,2.0,Operational,0,71.0,1967.0,0
PL0007061,Mangalyaan-11,1980,Earth Observation,2063.3,SSO,USA,4.0,Decayed,0,1642.6,1338.0,1
PL0007062,NOAA-78,2013,Communications,348.9,MEO,Russia,14.0,Unknown,0,253.2,663.0,1
PL0007063,Himawari-62,1970,Technology Demo,675.7,GEO,Russia,20.0,Decayed,0,383.7,286.0,1
PL0007064,Eutelsat-76,1998,Military,207.6,Suborbital,China,16.0,Retired,0,150.8,973.0,0
PL0007065,Mir Module-84,1966,Military,92.9,GTO,Other,11.0,Retired,0,52.2,588.0,0
PL0007066,Cosmos-10,1981,Navigation,1061.7,Suborbital,Europe,10.0,Retired,0,712.1,737.0,0
PL0007067,Progress-8,2004,Cargo Resupply,1368.8,SSO,Europe,,Operational,0,769.8,2856.0,0
PL0007068,NAVSTAR-62,1972,Navigation,365.3,ISS,Europe,8.0,Retired,0,223.3,1618.0,0
PL0007069,SPOT-73,1996,Communications,151.9,GEO,Russia,4.0,Operational,0,98.7,985.0,1
PL0007070,Hubble-91,1996,Weather,118.6,HEO,USA,27.0,Operational,0,78.1,22.0,0
PL0007071,Chandra-20,1995,Earth Observation,126.9,MEO,Japan,14.0,Operational,0,86.2,269.0,1
PL0007072,Spitzer-22,1963,Military,448.0,LEO,USA,3.0,Operational,0,252.8,147.0,0
PL0007073,ATV-4,2007,Technology Demo,23.2,GTO,Europe,6.0,Failed,0,18.3,1301.0,1
PL0007074,GPS-70,1957,Technology Demo,50.5,MEO,USA,14.0,Retired,0,30.2,886.0,1
PL0007075,Perseverance-24,1993,Weather,1685.3,ISS,USA,3.0,Operational,0,1136.5,2796.0,0
PL0007076,Cassini-4,1977,Military,151.3,Interplanetary,Other,2.0,Operational,0,107.7,684.0,0
PL0007077,Himawari-91,1990,Navigation,857.6,MEO,Europe,9.0,Operational,0,676.9,758.0,0
PL0007078,Mangalyaan-70,1977,Military,527.8,LEO,USA,4.0,Retired,0,317.9,740.0,0
PL0007079,GOES-88,2012,Scientific,278.7,TLI,India,19.0,Retired,0,217.1,519.0,0
PL0007080,Hubble-36,1996,Communications,238.7,HEO,China,10.0,Operational,0,153.5,708.0,1
PL0007081,SPOT-5,1979,Communications,9.5,SSO,China,7.0,Retired,0,6.9,510.0,1
PL0007082,NOAA-31,1957,Communications,12.2,LEO,USA,3.0,Failed,0,9.5,1812.0,1
PL0007083,OneWeb-18,2003,Earth Observation,269.4,HEO,Europe,1.0,Retired,0,180.2,1980.0,1
PL0007084,TESS-79,2020,Earth Observation,47.0,TLI,USA,11.0,Operational,0,34.9,8753.0,1
PL0007085,Envisat-10,1993,Communications,76.2,Suborbital,Other,10.0,Retired,0,44.3,1271.0,1
PL0007086,Intelsat-19,1964,Communications,386.6,SSO,China,2.0,Operational,0,294.6,2885.0,1
PL0007087,NAVSTAR-19,2001,Navigation,25.3,SSO,Japan,1.0,Retired,0,17.4,342.0,0
PL0007088,Soyuz-10,2003,Scientific,112.8,ISS,Russia,10.0,Retired,0,66.2,462.0,0
PL0007089,Tiangong-93,1967,Communications,76.8,GEO,China,2.0,Operational,0,59.7,809.0,1
PL0007090,Progress-83,1961,Human Transport,205.1,ISS,USA,,Operational,1,113.9,564.0,0
PL0007091,ISS Module-26,1993,Military,464.7,GTO,China,9.0,Operational,0,317.1,603.0,0
PL0007092,Progress-50,2018,Military,9.6,GEO,USA,3.0,Decayed,0,6.3,3036.0,0
PL0007093,Voyager-83,2007,Military,1058.1,GTO,China,8.0,Operational,0,825.1,628.0,0
PL0007094,New Horizons-30,2019,Scientific,2758.4,Suborbital,China,17.0,Retired,0,1589.8,412.0,0
PL0007095,Sentinel-70,2008,Military,440.7,LEO,USA,6.0,Decayed,0,256.0,71.0,0
PL0007096,WorldView-44,2019,Communications,208.6,GTO,China,12.0,Retired,0,156.3,1080.0,1
PL0007097,Cygnus-92,2001,Scientific,323.7,ISS,Russia,8.0,Retired,0,242.0,3164.0,0
PL0007098,Astra-78,1982,Communications,60.6,ISS,Russia,11.0,Retired,0,35.9,319.0,1
PL0007099,TESS-55,2015,Earth Observation,253.6,LEO,Russia,16.0,Retired,0,184.6,4754.0,1
PL0007100,Skylab-64,2008,Navigation,497.6,LEO,Russia,3.0,Decayed,0,355.5,19356.0,0
PL0007101,Sentinel-93,2003,Navigation,672.7,GEO,Russia,3.0,Retired,0,414.8,551.0,0
PL0007102,Pleiades-35,1983,Earth Observation,181.3,Interplanetary,USA,2.0,Retired,0,102.6,265.0,1
PL0007103,Curiosity-84,1960,Navigation,358.8,GEO,USA,9.0,Retired,0,264.8,1954.0,0
PL0007104,O3b-27,2013,Navigation,44.6,SSO,Russia,9.0,Retired,0,31.8,1372.0,0
PL0007105,ATV-67,1980,Cubesat,399.3,GEO,USA,2.0,Decayed,0,285.2,363.0,1
PL0007106,Molniya-85,1985,Earth Observation,199.7,TLI,Europe,24.0,Retired,0,141.6,3343.0,1
PL0007107,Yamal-70,1958,Communications,362.8,GEO,USA,11.0,Retired,0,258.8,674.0,1
PL0007108,Meteosat-27,1971,Navigation,99.1,SSO,USA,14.0,Retired,0,79.1,332.0,0
PL0007109,Pioneer-57,1964,Technology Demo,80.2,Interplanetary,Other,5.0,Retired,0,58.3,65.0,1
PL0007110,GPS-16,2005,Scientific,50.2,Suborbital,Japan,20.0,Retired,0,37.8,531.0,0
PL0007111,SPOT-55,2021,Communications,304.3,LEO,USA,11.0,Operational,0,199.7,816.0,1
PL0007112,Cassini-53,2024,Military,46.6,LEO,Russia,3.0,Operational,0,26.4,653.0,0
PL0007113,OneWeb-12,1993,Military,263.3,Interplanetary,India,28.0,Retired,0,189.8,853.0,0
PL0007114,Hubble-47,1979,Scientific,156.3,LEO,China,9.0,Retired,0,102.6,643.0,0
PL0007115,HTV-86,2018,Scientific,56.4,SSO,USA,2.0,Retired,0,33.1,981.0,0
PL0007116,Cygnus-52,2013,Earth Observation,296.1,GEO,USA,7.0,Unknown,0,178.6,720.0,1
PL0007117,Teledesic-3,1996,Communications,490.2,LEO,Russia,10.0,Unknown,0,278.3,240.0,1
